unique_id,archive_id,time,hour,visit_days,action,tps_fps,novel,card,casual,simulation,strategy,sports,puzzle,board_table,music,racing,action_rpg,command_rpg,mmorpg,shooting,gps,quiz,romance,fight,gamiew_game_id,genre,cost
102eye1rjpu4t2w7bvghyn6o3j,331959,2020-06-08 16:55:37,16,,,,,,,,,,,,,,,,,,,,,,58,simulation,-1
102eye1rjpu4t2w7bvghyn6o3j,331959,2020-06-08 16:55:37,16,,,,,,,,,,,,,,,,,,,,,,58,command_rpg,-1
102qoh00s8kel13rkeep0276x3,327485,2020-06-08 09:38:45,09,,,,,,,,,,,,,,,,,,,,,,58,simulation,-1
102qoh00s8kel13rkeep0276x3,327485,2020-06-08 09:38:45,09,,,,,,,,,,,,,,,,,,,,,,58,command_rpg,-1
102revzdaysh01lex7qacdocwe,35117,2020-06-08 19:12:40,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,mmorpg,0
102revzdaysh01lex7qacdocwe,35117,2020-06-08 19:12:40,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,gps,0
102revzdaysh01lex7qacdocwe,35117,2020-06-08 19:12:40,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,action_rpg,0
102revzdaysh01lex7qacdocwe,35117,2020-06-08 19:12:40,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,simulation,0
102revzdaysh01lex7qacdocwe,35117,2020-06-08 19:12:40,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,command_rpg,0
103sjoen4sgccky6ycwgkb7zz,336359,2020-06-08 23:24:35,23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,,mmorpg,0
103sjoen4sgccky6ycwgkb7zz,336359,2020-06-08 23:24:35,23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,,gps,0
103sjoen4sgccky6ycwgkb7zz,336359,2020-06-08 23:24:35,23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,,action_rpg,0
103sjoen4sgccky6ycwgkb7zz,336359,2020-06-08 23:24:35,23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,,simulation,0
103sjoen4sgccky6ycwgkb7zz,336359,2020-06-08 23:24:35,23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,,command_rpg,0
106wi0zwm9g7n36jay2q53if69,120227,2020-06-08 01:36:49,01,,,,,,,,,,,,,,,,,,,,,,99,command_rpg,-1
10831q4udc1p12tpeovxw5khpk,132037,2020-06-08 19:46:52,19,,,,,,,,,,,,,,,,,,,,,,99,command_rpg,-1
10d7sbtcffxdc2jpvpqb9b53mq,327416,2020-06-08 09:45:26,09,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10d7sbtcffxdc2jpvpqb9b53mq,327416,2020-06-08 09:45:26,09,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10d7sbtcffxdc2jpvpqb9b53mq,327416,2020-06-08 09:45:26,09,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10d7sbtcffxdc2jpvpqb9b53mq,327416,2020-06-08 09:45:26,09,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10d7sbtcffxdc2jpvpqb9b53mq,327416,2020-06-08 09:45:26,09,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10d7sbtcffxdc2jpvpqb9b53mq,327476,2020-06-08 10:40:30,10,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10d7sbtcffxdc2jpvpqb9b53mq,327476,2020-06-08 10:40:30,10,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10d7sbtcffxdc2jpvpqb9b53mq,327476,2020-06-08 10:40:30,10,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10d7sbtcffxdc2jpvpqb9b53mq,327476,2020-06-08 10:40:30,10,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10d7sbtcffxdc2jpvpqb9b53mq,327476,2020-06-08 10:40:30,10,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10d7sbtcffxdc2jpvpqb9b53mq,327379,2020-06-08 11:04:09,11,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10d7sbtcffxdc2jpvpqb9b53mq,327379,2020-06-08 11:04:09,11,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10d7sbtcffxdc2jpvpqb9b53mq,327379,2020-06-08 11:04:09,11,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10d7sbtcffxdc2jpvpqb9b53mq,327379,2020-06-08 11:04:09,11,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10d7sbtcffxdc2jpvpqb9b53mq,327379,2020-06-08 11:04:09,11,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10dhcqgypl1yu2j2fdzsjbyc9a,327248,2020-06-08 22:00:06,22,,,,,,,,,,,,,,,,,,,,,,58,simulation,-1
10dhcqgypl1yu2j2fdzsjbyc9a,327248,2020-06-08 22:00:06,22,,,,,,,,,,,,,,,,,,,,,,58,command_rpg,-1
10dhcqgypl1yu2j2fdzsjbyc9a,327248,2020-06-08 22:01:25,22,,,,,,,,,,,,,,,,,,,,,,58,simulation,-1
10dhcqgypl1yu2j2fdzsjbyc9a,327248,2020-06-08 22:01:25,22,,,,,,,,,,,,,,,,,,,,,,58,command_rpg,-1
10iumpojiw6yp1b0aqtmxjsgi5,224973,2020-06-08 21:52:59,21,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10iumpojiw6yp1b0aqtmxjsgi5,224973,2020-06-08 21:52:59,21,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10iumpojiw6yp1b0aqtmxjsgi5,224973,2020-06-08 21:52:59,21,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10iumpojiw6yp1b0aqtmxjsgi5,224973,2020-06-08 21:52:59,21,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10iumpojiw6yp1b0aqtmxjsgi5,224973,2020-06-08 21:52:59,21,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10iumpojiw6yp1b0aqtmxjsgi5,224576,2020-06-08 22:50:38,22,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10iumpojiw6yp1b0aqtmxjsgi5,224576,2020-06-08 22:50:38,22,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10iumpojiw6yp1b0aqtmxjsgi5,224576,2020-06-08 22:50:38,22,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10iumpojiw6yp1b0aqtmxjsgi5,224576,2020-06-08 22:50:38,22,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10iumpojiw6yp1b0aqtmxjsgi5,224576,2020-06-08 22:50:38,22,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10jx9tvtgsb26ys5obpdk86n5,191896,2020-06-08 04:47:09,04,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10jx9tvtgsb26ys5obpdk86n5,191896,2020-06-08 04:47:09,04,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10jx9tvtgsb26ys5obpdk86n5,191896,2020-06-08 04:47:09,04,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10jx9tvtgsb26ys5obpdk86n5,191896,2020-06-08 04:47:09,04,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10jx9tvtgsb26ys5obpdk86n5,191896,2020-06-08 04:47:09,04,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10ls5rhm8y133tzfabhll0kei,290761,2020-06-08 04:49:23,04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10ls5rhm8y133tzfabhll0kei,290761,2020-06-08 04:49:23,04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10ls5rhm8y133tzfabhll0kei,290761,2020-06-08 04:49:23,04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10ls5rhm8y133tzfabhll0kei,290761,2020-06-08 04:49:23,04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10ls5rhm8y133tzfabhll0kei,290761,2020-06-08 04:49:23,04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10ls5rhm8y133tzfabhll0kei,157902,2020-06-08 04:49:29,04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10ls5rhm8y133tzfabhll0kei,157902,2020-06-08 04:49:29,04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10ls5rhm8y133tzfabhll0kei,157902,2020-06-08 04:49:29,04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10ls5rhm8y133tzfabhll0kei,157902,2020-06-08 04:49:29,04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10ls5rhm8y133tzfabhll0kei,157902,2020-06-08 04:49:29,04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10ls5rhm8y133tzfabhll0kei,154681,2020-06-08 14:35:18,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10ls5rhm8y133tzfabhll0kei,154681,2020-06-08 14:35:18,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10ls5rhm8y133tzfabhll0kei,154681,2020-06-08 14:35:18,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10ls5rhm8y133tzfabhll0kei,154681,2020-06-08 14:35:18,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10ls5rhm8y133tzfabhll0kei,154681,2020-06-08 14:35:18,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10ls5rhm8y133tzfabhll0kei,329711,2020-06-08 14:35:22,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10ls5rhm8y133tzfabhll0kei,329711,2020-06-08 14:35:22,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10ls5rhm8y133tzfabhll0kei,329711,2020-06-08 14:35:22,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10ls5rhm8y133tzfabhll0kei,329711,2020-06-08 14:35:22,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10ls5rhm8y133tzfabhll0kei,329711,2020-06-08 14:35:22,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10ls5rhm8y133tzfabhll0kei,291079,2020-06-08 14:36:29,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10ls5rhm8y133tzfabhll0kei,291079,2020-06-08 14:36:29,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10ls5rhm8y133tzfabhll0kei,291079,2020-06-08 14:36:29,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10ls5rhm8y133tzfabhll0kei,291079,2020-06-08 14:36:29,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10ls5rhm8y133tzfabhll0kei,291079,2020-06-08 14:36:29,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10ls5rhm8y133tzfabhll0kei,189924,2020-06-08 14:37:01,14,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10ls5rhm8y133tzfabhll0kei,189924,2020-06-08 14:37:01,14,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10ls5rhm8y133tzfabhll0kei,189924,2020-06-08 14:37:01,14,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10ls5rhm8y133tzfabhll0kei,189924,2020-06-08 14:37:01,14,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10ls5rhm8y133tzfabhll0kei,189924,2020-06-08 14:37:01,14,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10skqf7c5hdzf122iuniofuhhr,195596,2020-06-08 16:40:31,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
10skqf7c5hdzf122iuniofuhhr,195596,2020-06-08 16:40:31,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
10skqf7c5hdzf122iuniofuhhr,195596,2020-06-08 16:40:31,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
10skqf7c5hdzf122iuniofuhhr,195596,2020-06-08 16:40:31,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
10skqf7c5hdzf122iuniofuhhr,195596,2020-06-08 16:40:31,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
10tpdicok6af51361uiq6ulg7,98017,2020-06-08 08:07:49,08,,,,,,,,,,,,,,,,,,,,,,58,simulation,-1
10tpdicok6af51361uiq6ulg7,98017,2020-06-08 08:07:49,08,,,,,,,,,,,,,,,,,,,,,,58,command_rpg,-1
10xqwr4sja85b2ntc9gxtlvxt4,100310,2020-06-08 18:30:32,18,,,,,,,,,,,,,,,,,,,,,,551,command_rpg,-1
10xqwr4sja85b2ntc9gxtlvxt4,100310,2020-06-08 18:30:32,18,,,,,,,,,,,,,,,,,,,,,,551,mmorpg,-1
111lgraw7kbsd3f4h0qbbt0689,291622,2020-06-08 23:28:23,23,,,,,,,,,,,,,,,,,,,,,,58,simulation,-1
111lgraw7kbsd3f4h0qbbt0689,291622,2020-06-08 23:28:23,23,,,,,,,,,,,,,,,,,,,,,,58,command_rpg,-1
111s3ruxbuveu24s0y0r43410b,44385,2020-06-08 20:58:40,20,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
111s3ruxbuveu24s0y0r43410b,44385,2020-06-08 20:58:40,20,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,gps,0
111s3ruxbuveu24s0y0r43410b,44385,2020-06-08 20:58:40,20,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
111s3ruxbuveu24s0y0r43410b,44385,2020-06-08 20:58:40,20,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
111s3ruxbuveu24s0y0r43410b,44385,2020-06-08 20:58:40,20,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
11293bctc2tpv1hq9sjo37roma,164683,2020-06-08 00:26:53,00,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
11293bctc2tpv1hq9sjo37roma,164683,2020-06-08 00:26:53,00,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
11293bctc2tpv1hq9sjo37roma,164683,2020-06-08 00:26:53,00,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
11293bctc2tpv1hq9sjo37roma,164683,2020-06-08 00:26:53,00,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
11293bctc2tpv1hq9sjo37roma,164683,2020-06-08 00:26:53,00,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
112dil736gk1ged5hwynr0xe8,24244,2020-06-08 16:46:30,16,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
112dil736gk1ged5hwynr0xe8,24244,2020-06-08 16:46:30,16,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,gps,0
112dil736gk1ged5hwynr0xe8,24244,2020-06-08 16:46:30,16,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
112dil736gk1ged5hwynr0xe8,24244,2020-06-08 16:46:30,16,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
112dil736gk1ged5hwynr0xe8,24244,2020-06-08 16:46:30,16,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
112dil736gk1ged5hwynr0xe8,183197,2020-06-08 19:44:50,19,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
112dil736gk1ged5hwynr0xe8,183197,2020-06-08 19:44:50,19,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,gps,0
112dil736gk1ged5hwynr0xe8,183197,2020-06-08 19:44:50,19,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
112dil736gk1ged5hwynr0xe8,183197,2020-06-08 19:44:50,19,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
112dil736gk1ged5hwynr0xe8,183197,2020-06-08 19:44:50,19,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
112dil736gk1ged5hwynr0xe8,183196,2020-06-08 19:45:23,19,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
112dil736gk1ged5hwynr0xe8,183196,2020-06-08 19:45:23,19,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,gps,0
112dil736gk1ged5hwynr0xe8,183196,2020-06-08 19:45:23,19,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
112dil736gk1ged5hwynr0xe8,183196,2020-06-08 19:45:23,19,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
112dil736gk1ged5hwynr0xe8,183196,2020-06-08 19:45:23,19,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
112lc6ni97qkf2owxh4ofojxxz,337190,2020-06-08 06:57:52,06,,,,,,,,,,,,,,,,,,,,,,58,simulation,-1
112lc6ni97qkf2owxh4ofojxxz,337190,2020-06-08 06:57:52,06,,,,,,,,,,,,,,,,,,,,,,58,command_rpg,-1
1131ix1cg2wtb2hxachn59jej7,280681,2020-06-08 01:09:16,01,,,,,,,,,,,,,,,,,,,,,,58,simulation,-1
1131ix1cg2wtb2hxachn59jej7,280681,2020-06-08 01:09:16,01,,,,,,,,,,,,,,,,,,,,,,58,command_rpg,-1
117e20by1tlgf20oaisog6cdvw,241542,2020-06-08 12:39:50,12,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
117e20by1tlgf20oaisog6cdvw,241542,2020-06-08 12:39:50,12,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,gps,0
117e20by1tlgf20oaisog6cdvw,241542,2020-06-08 12:39:50,12,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
117e20by1tlgf20oaisog6cdvw,241542,2020-06-08 12:39:50,12,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
117e20by1tlgf20oaisog6cdvw,241542,2020-06-08 12:39:50,12,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
117e20by1tlgf20oaisog6cdvw,337166,2020-06-08 13:21:09,13,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
117e20by1tlgf20oaisog6cdvw,337166,2020-06-08 13:21:09,13,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,gps,0
117e20by1tlgf20oaisog6cdvw,337166,2020-06-08 13:21:09,13,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
117e20by1tlgf20oaisog6cdvw,337166,2020-06-08 13:21:09,13,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
117e20by1tlgf20oaisog6cdvw,337166,2020-06-08 13:21:09,13,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
117e20by1tlgf20oaisog6cdvw,31161,2020-06-08 13:21:30,13,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
117e20by1tlgf20oaisog6cdvw,31161,2020-06-08 13:21:30,13,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,gps,0
117e20by1tlgf20oaisog6cdvw,31161,2020-06-08 13:21:30,13,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
117e20by1tlgf20oaisog6cdvw,31161,2020-06-08 13:21:30,13,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
117e20by1tlgf20oaisog6cdvw,31161,2020-06-08 13:21:30,13,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
117e20by1tlgf20oaisog6cdvw,235807,2020-06-08 21:41:00,21,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
117e20by1tlgf20oaisog6cdvw,235807,2020-06-08 21:41:00,21,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,gps,0
117e20by1tlgf20oaisog6cdvw,235807,2020-06-08 21:41:00,21,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
117e20by1tlgf20oaisog6cdvw,235807,2020-06-08 21:41:00,21,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
117e20by1tlgf20oaisog6cdvw,235807,2020-06-08 21:41:00,21,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
117tws92z6ggy1vjq8qi4aglgc,264134,2020-06-08 13:19:06,13,,,,,,,,,,,,,,,,,,,,,,99,command_rpg,-1
117tws92z6ggy1vjq8qi4aglgc,264134,2020-06-08 13:19:07,13,,,,,,,,,,,,,,,,,,,,,,99,command_rpg,-1
117tws92z6ggy1vjq8qi4aglgc,264134,2020-06-08 13:19:08,13,,,,,,,,,,,,,,,,,,,,,,99,command_rpg,-1
117tws92z6ggy1vjq8qi4aglgc,264134,2020-06-08 13:19:09,13,,,,,,,,,,,,,,,,,,,,,,99,command_rpg,-1
118dshwvrh5ii2qt1atcsv98hi,331828,2020-06-08 23:31:05,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mmorpg,0
118dshwvrh5ii2qt1atcsv98hi,331828,2020-06-08 23:31:05,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gps,0
118dshwvrh5ii2qt1atcsv98hi,331828,2020-06-08 23:31:05,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,action_rpg,0
118dshwvrh5ii2qt1atcsv98hi,331828,2020-06-08 23:31:05,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,simulation,0
118dshwvrh5ii2qt1atcsv98hi,331828,2020-06-08 23:31:05,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,command_rpg,0
119e5xxmwlm6h1ybg5wtyiwc11,308993,2020-06-08 22:04:35,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,mmorpg,0
119e5xxmwlm6h1ybg5wtyiwc11,308993,2020-06-08 22:04:35,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,gps,0
119e5xxmwlm6h1ybg5wtyiwc11,308993,2020-06-08 22:04:35,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,action_rpg,0
119e5xxmwlm6h1ybg5wtyiwc11,308993,2020-06-08 22:04:35,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,simulation,0
119e5xxmwlm6h1ybg5wtyiwc11,308993,2020-06-08 22:04:35,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,command_rpg,0
119e5xxmwlm6h1ybg5wtyiwc11,,2020-06-08 22:17:20,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,mmorpg,0
119e5xxmwlm6h1ybg5wtyiwc11,,2020-06-08 22:17:20,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,gps,0
119e5xxmwlm6h1ybg5wtyiwc11,,2020-06-08 22:17:20,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,action_rpg,0
119e5xxmwlm6h1ybg5wtyiwc11,,2020-06-08 22:17:20,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,simulation,0
119e5xxmwlm6h1ybg5wtyiwc11,,2020-06-08 22:17:20,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,command_rpg,0
119e5xxmwlm6h1ybg5wtyiwc11,297920,2020-06-08 22:17:31,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,mmorpg,0
